date,publication_date,dosen_kumulativ,personen_erst_kumulativ,personen_voll_kumulativ,personen_min1_kumulativ,personen_zweit_kumulativ,personen_auffr_kumulativ,dosen_biontech_kumulativ,personen_erst_biontech_kumulativ,personen_voll_biontech_kumulativ,personen_min1_biontech_kumulativ,personen_zweit_biontech_kumulativ,personen_auffr_biontech_kumulativ,dosen_moderna_kumulativ,personen_erst_moderna_kumulativ,personen_voll_moderna_kumulativ,personen_min1_moderna_kumulativ,personen_zweit_moderna_kumulativ,personen_auffr_moderna_kumulativ,dosen_astrazeneca_kumulativ,personen_erst_astrazeneca_kumulativ,personen_voll_astrazeneca_kumulativ,personen_min1_astrazeneca_kumulativ,personen_zweit_astrazeneca_kumulativ,personen_auffr_astrazeneca_kumulativ,dosen_janssen_kumulativ,personen_erst_janssen_kumulativ,personen_voll_janssen_kumulativ,personen_min1_janssen_kumulativ,personen_zweit_janssen_kumulativ,personen_auffr_janssen_kumulativ,indikation_alter_dosen,indikation_alter_erst,indikation_alter_voll,indikation_alter_min1,indikation_alter_zweit,indikation_alter_auffr,indikation_beruf_dosen,indikation_beruf_erst,indikation_beruf_voll,indikation_beruf_min1,indikation_beruf_zweit,indikation_beruf_auffr,indikation_medizinisch_dosen,indikation_medizinisch_erst,indikation_medizinisch_voll,indikation_medizinisch_min1,indikation_medizinisch_zweit,indikation_medizinisch_auffr,indikation_pflegeheim_dosen,indikation_pflegeheim_erst,indikation_pflegeheim_voll,indikation_pflegeheim_min1,indikation_pflegeheim_zweit,indikation_pflegeheim_auffr,dosen_differenz_zum_vortag,personen_erst_differenz_zum_vortag,personen_voll_differenz_zum_vortag,personen_min1_differenz_zum_vortag,personen_zweit_differenz_zum_vortag,personen_auffr_differenz_zum_vortag,impf_quote_dosen,impf_quote_erst,impf_quote_voll,impf_quote_min1,impf_quote_zweit,impf_quote_auffr,impf_inzidenz_dosen,impf_inzidenz_erst,impf_inzidenz_voll,impf_inzidenz_min1,impf_inzidenz_zweit,impf_inzidenz_auffr,dosen_kumulativ_alter_unter12,personen_erst_kumulativ_alter_unter12,personen_voll_kumulativ_alter_unter12,personen_min1_kumulativ_alter_unter12,personen_zweit_kumulativ_alter_unter12,personen_auffr_kumulativ_alter_unter12,impf_quote_dosen_alter_unter12,impf_quote_erst_alter_unter12,impf_quote_voll_alter_unter12,impf_quote_min1_alter_unter12,impf_quote_zweit_alter_unter12,impf_quote_auffr_alter_unter12,impf_inzidenz_dosen_alter_unter12,impf_inzidenz_erst_alter_unter12,impf_inzidenz_voll_alter_unter12,impf_inzidenz_min1_alter_unter12,impf_inzidenz_zweit_alter_unter12,impf_inzidenz_auffr_alter_unter12,dosen_kumulativ_alter_12bis17,personen_erst_kumulativ_alter_12bis17,personen_voll_kumulativ_alter_12bis17,personen_min1_kumulativ_alter_12bis17,personen_zweit_kumulativ_alter_12bis17,personen_auffr_kumulativ_alter_12bis17,impf_quote_dosen_alter_12bis17,impf_quote_erst_alter_12bis17,impf_quote_voll_alter_12bis17,impf_quote_min1_alter_12bis17,impf_quote_zweit_alter_12bis17,impf_quote_auffr_alter_12bis17,impf_inzidenz_dosen_alter_12bis17,impf_inzidenz_erst_alter_12bis17,impf_inzidenz_voll_alter_12bis17,impf_inzidenz_min1_alter_12bis17,impf_inzidenz_zweit_alter_12bis17,impf_inzidenz_auffr_alter_12bis17,dosen_kumulativ_alter_unter18,personen_erst_kumulativ_alter_unter18,personen_voll_kumulativ_alter_unter18,personen_min1_kumulativ_alter_unter18,personen_zweit_kumulativ_alter_unter18,personen_auffr_kumulativ_alter_unter18,impf_quote_dosen_alter_unter18,impf_quote_erst_alter_unter18,impf_quote_voll_alter_unter18,impf_quote_min1_alter_unter18,impf_quote_zweit_alter_unter18,impf_quote_auffr_alter_unter18,impf_inzidenz_dosen_alter_unter18,impf_inzidenz_erst_alter_unter18,impf_inzidenz_voll_alter_unter18,impf_inzidenz_min1_alter_unter18,impf_inzidenz_zweit_alter_unter18,impf_inzidenz_auffr_alter_unter18,dosen_kumulativ_alter_18bis59,personen_erst_kumulativ_alter_18bis59,personen_voll_kumulativ_alter_18bis59,personen_min1_kumulativ_alter_18bis59,personen_zweit_kumulativ_alter_18bis59,personen_auffr_kumulativ_alter_18bis59,impf_quote_dosen_alter_18bis59,impf_quote_erst_alter_18bis59,impf_quote_voll_alter_18bis59,impf_quote_min1_alter_18bis59,impf_quote_zweit_alter_18bis59,impf_quote_auffr_alter_18bis59,impf_inzidenz_dosen_alter_18bis59,impf_inzidenz_erst_alter_18bis59,impf_inzidenz_voll_alter_18bis59,impf_inzidenz_min1_alter_18bis59,impf_inzidenz_zweit_alter_18bis59,impf_inzidenz_auffr_alter_18bis59,dosen_kumulativ_alter_60plus,personen_erst_kumulativ_alter_60plus,personen_voll_kumulativ_alter_60plus,personen_min1_kumulativ_alter_60plus,personen_zweit_kumulativ_alter_60plus,personen_auffr_kumulativ_alter_60plus,impf_quote_dosen_alter_60plus,impf_quote_erst_alter_60plus,impf_quote_voll_alter_60plus,impf_quote_min1_alter_60plus,impf_quote_zweit_alter_60plus,impf_quote_auffr_alter_60plus,impf_inzidenz_dosen_alter_60plus,impf_inzidenz_erst_alter_60plus,impf_inzidenz_voll_alter_60plus,impf_inzidenz_min1_alter_60plus,impf_inzidenz_zweit_alter_60plus,impf_inzidenz_auffr_alter_60plus
2021-08-18,2021-08-19 08:00,98706065,50286790,48419275,52944132,45761933,,74331105,36748709,37582396,36748709,37582396,,9115928,4337141,4778787,4337141,4778787,,12601690,9200940,3400750,9200940,3400750,,2657342,0,2657342,2657342,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,291854,127009,,,118.7,60.5,58.2,63.7,55,,1186.8,604.7,582.2,636.6,550.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.3,64.5,,,,,,,,,,,,,,,,,82.7,85.9,,,,,,,,
2021-08-19,2021-08-20 08:00,99042466,50390293,48652173,53066487,45975979,,74617472,36846360,37771112,36846360,37771112,,9142427,4342416,4800011,4342416,4800011,,12606373,9201517,3404856,9201517,3404856,,2676194,0,2676194,2676194,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,216109,108178,,,119.1,60.6,58.5,63.8,55.3,,1190.9,605.9,585,638.1,552.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.7,64.7,,,,,,,,,,,,,,,,,82.9,86,,,,,,,,
2021-08-22,2021-08-23 08:00,99626416,50588469,49037947,53302445,46323971,,75096930,37031508,38065422,37031508,38065422,,9202949,4354735,4848214,4354735,4848214,,12612561,9202226,3410335,9202226,3410335,,2713976,0,2713976,2713976,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,56611,35667,,,119.8,60.8,59,64.1,55.7,,1197.9,608.3,589.6,640.9,557,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.8,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.3,65,,,,,,,,,,,,,,,,,83.1,86.1,,,,,,,,
2021-08-23,2021-08-24 08:00,99886403,50675485,49210918,53405091,46481312,,75308007,37113366,38194641,37113366,38194641,,9232523,4359648,4872875,4359648,4872875,,12616267,9202471,3413796,9202471,3413796,,2729606,0,2729606,2729606,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,147828,82246,,,120.1,60.9,59.2,64.2,55.9,,1201,609.3,591.7,642.1,558.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.2,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.6,65.2,,,,,,,,,,,,,,,,,83.2,86.1,,,,,,,,
2021-08-24,2021-08-25 08:00,100191598,50783595,49408003,53530526,46661072,,75565084,37215398,38349686,37215398,38349686,,9259245,4364941,4894304,4364941,4894304,,12620338,9203256,3417082,9203256,3417082,,2746931,0,2746931,2746931,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,183678,110658,,,120.5,61.1,59.4,64.4,56.1,,1204.7,610.6,594.1,643.7,561.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.6,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,65.4,,,,,,,,,,,,,,,,,83.3,86.2,,,,,,,,
2021-08-25,2021-08-26 08:00,100614152,50954263,49659889,53719354,46894798,,75920743,37364948,38555795,37364948,38555795,,9292801,4375640,4917161,4375640,4917161,,12635517,9213675,3421842,9213675,3421842,,2765091,0,2765091,2765091,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,210531,129491,,,121,61.3,59.7,64.6,56.4,,1209.8,612.7,597.1,645.9,563.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.4,65.6,,,,,,,,,,,,,,,,,83.5,86.3,,,,,,,,
2021-08-26,2021-08-27 08:00,100926849,51076572,49850277,53861656,47065193,,76188197,37481723,38706474,37481723,38706474,,9314886,4380716,4934170,4380716,4934170,,12638682,9214133,3424549,9214133,3424549,,2785084,0,2785084,2785084,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,177024,122751,,,121.4,61.4,59.9,64.8,56.6,,1213.5,614.1,599.4,647.6,565.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.7,65.8,,,,,,,,,,,,,,,,,83.7,86.4,,,,,,,,
2021-08-29,2021-08-30 08:00,101405344,51257541,50147803,54079649,47325695,,76578764,37651747,38927017,37651747,38927017,,9362514,4391447,4971067,4391447,4971067,,12641958,9214347,3427611,9214347,3427611,,2822108,0,2822108,2822108,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,51123,33444,,,121.9,61.6,60.3,65,56.9,,1219.5,616.4,603.1,650.3,569.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.6,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.8,66.8,,,,,,,,,,,,,,,,,82.6,85.2,,,,,,,,
2021-08-30,2021-08-31 08:00,101606798,51332661,50274137,54168164,47438634,,76747758,37722987,39024771,37722987,39024771,,9379320,4394995,4984325,4394995,4984325,,12644217,9214679,3429538,9214679,3429538,,2835503,0,2835503,2835503,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,109302,71746,,,122.2,61.7,60.5,65.1,57,,1221.9,617.3,604.6,651.4,570.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,66.9,,,,,,,,,,,,,,,,,82.6,85.2,,,,,,,,
2021-08-31,2021-09-01 08:00,101877124,51445394,50431730,54297654,47579470,,76982568,37831661,39150907,37831661,39150907,,9396381,4398792,4997589,4398792,4997589,,12645915,9214941,3430974,9214941,3430974,,2852260,0,2852260,2852260,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,135965,102930,,,122.5,61.9,60.6,65.3,57.2,,1225.1,618.7,606.5,653,572.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.2,67.1,,,,,,,,,,,,,,,,,82.7,85.3,,,,,,,,
2021-09-01,2021-09-02 08:00,102155698,51555247,50600451,54422241,47733457,,77230179,37938291,39291888,37938291,39291888,,9410208,4401440,5008768,4401440,5008768,,12648317,9215516,3432801,9215516,3432801,,2866994,0,2866994,2866994,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,156106,111475,,,122.8,62,60.9,65.4,57.4,,1228.5,620,608.5,654.5,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.5,67.3,,,,,,,,,,,,,,,,,82.8,85.3,,,,,,,,
2021-09-02,2021-09-03 08:00,102414255,51659761,50754494,54541599,47872656,,77458405,38039602,39418803,38039602,39418803,,9423676,4404152,5019524,4404152,5019524,,12650336,9216007,3434329,9216007,3434329,,2881838,0,2881838,2881838,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,136878,104704,,,123.2,62.1,61,65.6,57.6,,1231.6,621.2,610.4,655.9,575.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.7,67.4,,,,,,,,,,,,,,,,,82.9,85.4,,,,,,,,
2021-09-05,2021-09-06 08:00,102804249,51810584,50993665,54721636,48082613,,77792582,38185387,39607195,38185387,39607195,,9447848,4408814,5039034,4408814,5039034,,12652767,9216383,3436384,9216383,3436384,,2911052,0,2911052,2911052,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,34974,24505,,,123.6,62.3,61.3,65.8,57.8,,1236.3,623.1,613.2,658.1,578.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.1,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.1,67.7,,,,,,,,,,,,,,,,,83,85.4,,,,,,,,
2021-09-06,2021-09-07 08:00,102933727,51863521,51070206,54782636,48151091,,77905519,38235699,39669820,38235699,39669820,,9454229,4410536,5043693,4410536,5043693,,12654864,9217286,3437578,9217286,3437578,,2919115,0,2919115,2919115,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,69369,50064,,,123.8,62.4,61.4,65.9,57.9,,1237.9,623.7,614.2,658.8,579.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.3,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.3,67.8,,,,,,,,,,,,,,,,,83.1,85.4,,,,,,,,
2021-09-07,2021-09-08 08:00,103165990,51958913,51207077,54890847,48275143,,78112277,38328236,39784041,38328236,39784041,,9464777,4412529,5052248,4412529,5052248,,12657002,9218148,3438854,9218148,3438854,,2931934,0,2931934,2931934,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,114475,86665,,,124.1,62.5,61.6,66,58.1,,1240.6,624.8,615.8,660.1,580.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.5,68,,,,,,,,,,,,,,,,,83.2,85.5,,,,,,,,
2021-09-08,2021-09-09 08:00,103559222,52095342,51328733,55039872,48384203,135147,78462342,38449918,39885678,38449918,39885678,126746,9485157,4418936,5058350,4418936,5058350,7871,12666711,9226488,3440175,9226488,3440175,48,2945012,0,2944530,2944530,0,482,,,,,,,,,,,,,,,,,,,,,,,,,,,,99182,126217,25705,124.5,62.6,61.7,66.2,58.2,0.2,1245.4,626.5,617.3,661.9,581.9,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.7,68.2,,,,,,,,,,,,,,,,,83.2,85.6,,,,,,,,
2021-09-09,2021-09-10 08:00,103814560,52186851,51465242,55144235,48507858,162467,78692493,38539475,40000635,38539475,40000635,152383,9496283,4420627,5066122,4420627,5066122,9534,12667902,9226749,3441101,9226749,3441101,52,2957882,0,2957384,2957384,0,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,97944,118952,26896,124.8,62.8,61.9,66.3,58.3,0.2,1248.4,627.6,618.9,663.1,583.3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.9,68.3,,,,,,,,,,,,,,,,,83.3,85.6,,,,,,,,
2021-09-12,2021-09-13 08:00,104230296,52325915,51710273,55315227,48720961,194108,79045361,38672744,40190740,38672744,40190740,181877,9523981,4425806,5086530,4425806,5086530,11645,12671108,9227365,3443691,9227365,3443691,52,2989846,0,2989312,2989312,0,534,,,,,,,,,,,,,,,,,,,,,,,,,,,,21604,35059,4416,125.3,62.9,62.2,66.5,58.6,0.2,1253.4,629.3,621.9,665.2,585.9,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,25.8,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.2,68.6,,,,,,,,,,,,,,,,,83.4,85.7,,,,,,,,
2021-09-13,2021-09-14 08:00,104377833,52378912,51791178,55378969,48791121,207743,79174986,38724017,40256120,38724017,40256120,194849,9530122,4427234,5090594,4427234,5090594,12294,12672121,9227661,3444407,9227661,3444407,53,3000604,0,3000057,3000057,0,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,46367,58709,12972,125.5,63,62.3,66.6,58.7,0.2,1255.2,629.9,622.8,666,586.7,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,26.1,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.4,68.7,,,,,,,,,,,,,,,,,83.4,85.7,,,,,,,,
2021-09-14,2021-09-15 08:00,104592813,52454654,51902433,55465975,48891112,235726,79369854,38796793,40350816,38796793,40350816,222245,9537105,4429359,5094871,4429359,5094871,12875,12673982,9228502,3445425,9228502,3445425,55,3011872,0,3011321,3011321,0,551,,,,,,,,,,,,,,,,,,,,,,,,,,,,80709,95948,27472,125.8,63.1,62.4,66.7,58.8,0.3,1257.8,630.8,624.2,667,588,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.5,68.8,,,,,,,,,,,,,,,,,83.5,85.8,,,,,,,,
2021-09-15,2021-09-16 08:00,104949545,52563664,52098316,55595233,49066747,287565,79687050,38902117,40512883,38902117,40512883,272050,9554510,4432950,5106680,4432950,5106680,14880,12675842,9228597,3447184,9228597,3447184,61,3032143,0,3031569,3031569,0,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,97861,131840,39607,126.2,63.2,62.7,66.9,59,0.3,1262.1,632.1,626.5,668.6,590.1,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,27.2,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.9,69,,,,,,,,,,,,,,,,,83.6,85.8,,,,,,,,
2021-09-16,2021-09-17 08:00,105229636,52656676,52244501,55703730,49197447,328459,79939562,38991699,40635870,38991699,40635870,311993,9564338,4435406,5113113,4435406,5113113,15819,12678096,9229571,3448464,9229571,3448464,61,3047640,0,3047054,3047054,0,586,,,,,,,,,,,,,,,,,,,,,,,,,,,,100416,123086,40199,126.5,63.3,62.8,67,59.2,0.4,1265.5,633.2,628.3,669.9,591.6,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.1,69.2,,,,,,,,,,,,,,,,,83.7,85.9,,,,,,,,
2021-09-19,2021-09-20 08:00,105667332,52792905,52502558,55869314,49426149,371869,80318360,39118501,40846825,39118501,40846825,353034,9591478,4443537,5129778,4443537,5129778,18163,12680477,9230867,3449546,9230867,3449546,64,3077017,0,3076409,3076409,0,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,22503,36992,5064,127.1,63.5,63.1,67.2,59.4,0.4,1270.7,634.9,631.4,671.9,594.4,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,29.1,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.5,69.4,,,,,,,,,,,,,,,,,83.8,85.9,,,,,,,,
2021-09-20,2021-09-21 08:00,105834276,52840682,52598618,55928510,49510790,394976,80464954,39163998,40925796,39163998,40925796,375160,9599402,4445579,5134695,4445579,5134695,19128,12681475,9231105,3450299,9231105,3450299,71,3088445,0,3087828,3087828,0,617,,,,,,,,,,,,,,,,,,,,,,,,,,,,48549,76094,22502,127.3,63.5,63.3,67.3,59.5,0.5,1272.7,635.4,632.5,672.6,595.4,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,29.6,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.6,69.5,,,,,,,,,,,,,,,,,83.8,85.9,,,,,,,,
2021-09-21,2021-09-22 08:00,106070782,52911475,52723242,56009980,49624737,436065,80681933,39232448,41034517,39232448,41034517,414968,9607167,4447481,5139281,4447481,5139281,20405,12682558,9231546,3450939,9231546,3450939,73,3099124,0,3098505,3098505,0,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,75475,107991,39522,127.6,63.6,63.4,67.4,59.7,0.5,1275.6,636.3,634,673.6,596.8,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,30.1,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.8,69.6,,,,,,,,,,,,,,,,,83.9,86,,,,,,,,
2021-09-22,2021-09-23 08:00,106349666,52994698,52868389,56104699,49758388,486579,80939015,39313809,41161675,39313809,41161675,463531,9616591,4449231,5145008,4449231,5145008,22352,12683437,9231658,3451705,9231658,3451705,74,3110623,0,3110001,3110001,0,622,,,,,,,,,,,,,,,,,,,,,,,,,,,,84833,126414,49253,127.9,63.7,63.6,67.5,59.8,0.6,1278.9,637.3,635.8,674.7,598.4,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,30.8,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,69.8,,,,,,,,,,,,,,,,,84,86,,,,,,,,
2021-09-23,2021-09-24 08:00,106623426,53074915,53004938,56197198,49882655,543573,81190970,39392280,41279967,39392280,41279967,518723,9625263,4450792,5150328,4450792,5150328,24143,12684279,9231843,3452360,9231843,3452360,76,3122914,0,3122283,3122283,0,631,,,,,,,,,,,,,,,,,,,,,,,,,,,,86377,119971,50287,128.2,63.8,63.7,67.6,60,0.7,1282.2,638.3,637.4,675.8,599.9,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,31.4,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.2,69.9,,,,,,,,,,,,,,,,,84.1,86.1,,,,,,,,
2021-09-26,2021-09-27 08:00,107030469,53186280,53243670,56333379,50096571,600519,81551799,39499441,41479157,39499441,41479157,573201,9645080,4454149,5164349,4454149,5164349,26582,12685836,9232690,3453065,9232690,3453065,81,3147754,0,3147099,3147099,0,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,15563,30445,5541,128.7,64,64,67.7,60.2,0.7,1287.1,639.6,640.3,677.5,602.4,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,32.7,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.6,70.1,,,,,,,,,,,,,,,,,84.1,86.1,,,,,,,,
2021-09-27,2021-09-28 08:00,107197993,53234200,53335461,56392509,50177152,628332,81700177,39544968,41555011,39544968,41555011,600198,9651951,4455850,5168729,4455850,5168729,27372,12686876,9233382,3453412,9233382,3453412,82,3158989,0,3158309,3158309,0,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,46221,70615,26294,128.9,64,64.1,67.8,60.3,0.8,1289.1,640.2,641.4,678.2,603.4,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.7,70.2,,,,,,,,,,,,,,,,,84.2,86.1,,,,,,,,
2021-09-28,2021-09-29 08:00,107422982,53299548,53448529,56467517,50280560,674905,81908841,39608629,41655012,39608629,41655012,645200,9657753,4456974,5171841,4456974,5171841,28938,12687737,9233945,3453707,9233945,3453707,85,3168651,0,3167969,3167969,0,682,,,,,,,,,,,,,,,,,,,,,,,,,,,,69359,99683,44464,129.2,64.1,64.3,67.9,60.5,0.8,1291.8,641,642.8,679.1,604.7,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.9,70.3,,,,,,,,,,,,,,,,,84.2,86.2,,,,,,,,
2021-09-29,2021-09-30 08:00,107653596,53364420,53564630,56541315,50387735,724546,82124360,39671985,41758252,39671985,41758252,694123,9662376,4458213,5174515,4458213,5174515,29648,12689281,9234222,3454968,9234222,3454968,91,3177579,0,3176895,3176895,0,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,67837,102327,47777,129.5,64.2,64.4,68,60.6,0.9,1294.6,641.7,644.2,680,605.9,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,34.1,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.1,70.4,,,,,,,,,,,,,,,,,84.3,86.2,,,,,,,,
2021-09-30,2021-10-01 08:00,107888805,53436648,53682694,56622246,50497096,769463,82341579,39739132,41864164,39739132,41864164,738283,9668138,4460412,5177336,4460412,5177336,30390,12692791,9237104,3455596,9237104,3455596,91,3186297,0,3185598,3185598,0,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,68421,99360,44613,129.7,64.3,64.6,68.1,60.7,0.9,1297.4,642.6,645.6,680.9,607.3,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,34.6,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.2,70.5,,,,,,,,,,,,,,,,,84.3,86.3,,,,,,,,
2021-10-03,2021-10-04 08:00,108055827,53487137,53770718,56681808,50576047,797972,82493840,39787915,41939918,39787915,41939918,766007,9673324,4461889,5180262,4461889,5180262,31173,12693292,9237333,3455867,9237333,3455867,92,3195371,0,3194671,3194671,0,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,4815,6303,1623,129.9,64.3,64.7,68.2,60.8,1,1299.5,643.2,646.6,681.6,608.2,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,35,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.4,70.6,,,,,,,,,,,,,,,,,84.4,86.3,,,,,,,,
2021-10-04,2021-10-05 08:00,108149361,53513985,53818063,56713234,50618814,817313,82578878,39813583,41981101,39813583,41981101,784194,9676471,4462589,5181556,4462589,5181556,32326,12694063,9237813,3456157,9237813,3456157,93,3199949,0,3199249,3199249,0,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,28421,40005,18802,130.1,64.4,64.7,68.2,60.9,1,1300.6,643.5,647.2,682,608.7,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,35.2,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.5,70.7,,,,,,,,,,,,,,,,,84.4,86.3,,,,,,,,
2021-10-05,2021-10-06 08:00,108331178,53564728,53907281,56769068,50702941,859169,82751315,39862896,42063100,39862896,42063100,825319,9679673,4463352,5183270,4463352,5183270,33051,12695147,9238480,3456571,9238480,3456571,96,3205043,0,3204340,3204340,0,703,,,,,,,,,,,,,,,,,,,,,,,,,,,,51111,81083,41106,130.3,64.4,64.8,68.3,61,1,1302.8,644.2,648.3,682.7,609.7,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,35.5,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.6,70.8,,,,,,,,,,,,,,,,,84.5,86.3,,,,,,,,
2021-10-06,2021-10-07 08:00,108590966,53631614,54038360,56846361,50823613,920992,82993278,39927881,42179996,39927881,42179996,885401,9686456,4464817,5186857,4464817,5186857,34782,12695772,9238916,3456760,9238916,3456760,96,3215460,0,3214747,3214747,0,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,55149,90084,50471,130.6,64.5,65,68.4,61.1,1.1,1305.9,645,649.9,683.6,611.2,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,36.1,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.8,70.9,,,,,,,,,,,,,,,,,84.5,86.3,,,,,,,,
